"Area","Year","forest_area","num_cattle","Land.area..sq..km.","cattle_per_sqkm","Percent_Change"
"Grenada",1996,17.7,870,340,2.55882352941176,0
"Grenada",1992,17.7,840,340,2.47058823529412,0
"Grenada",2002,17.7,900,340,2.64705882352941,0
"Grenada",2008,17.7,900,340,2.64705882352941,0
"Grenada",2012,17.7,900,340,2.64705882352941,0
"Grenada",2018,17.7,871,340,2.56176470588235,0
"Grenada",2014,17.7,869,340,2.55588235294118,0
"Grenada",2006,17.7,900,340,2.64705882352941,0
"Grenada",1994,17.7,860,340,2.52941176470588,0
"Grenada",2010,17.7,900,340,2.64705882352941,0
"Guatemala",2008,3819.92,402875,107160,3.75956513624487,-26.2151761064168
"Guatemala",2002,4111.88,355000,107160,3.31280328480776,-26.2151761064168
"Guatemala",2014,3613.16,957600,107160,8.93617021276596,-26.2151761064168
"Guatemala",1994,4552.4,285800,107160,2.66703994027622,-26.2151761064168
"Guatemala",2006,3917.24,360000,107160,3.35946248600224,-26.2151761064168
"Guatemala",2010,3722.6,573425,107160,5.35111048898843,-26.2151761064168
"Guatemala",1996,4438,298800,107160,2.78835386338186,-26.2151761064168
"Guatemala",1992,4666.8,223500,107160,2.08566629339306,-26.2151761064168
"Guatemala",2012,3667.88,736016,107160,6.86838372527062,-26.2151761064168
"Guatemala",2016,3574.2,1004900,107160,9.3775662560657,-26.2151761064168
"Guatemala",1998,4323.6,304800,107160,2.84434490481523,-26.2151761064168
"Guatemala",2004,4014.56,355000,107160,3.31280328480776,-26.2151761064168
"Guatemala",2000,4209.2,350000,107160,3.26614408361329,-26.2151761064168
"Guatemala",1990,4781.2,367594,107160,3.43032848077641,-26.2151761064168
"Guatemala",2018,3551,1004900,107160,9.3775662560657,-26.2151761064168
"Guinea",1992,7206.6,170200,245720,0.692658310271854,-14.9395272127543
"Guinea",2016,6349,653147,245720,2.65809457919583,-14.9395272127543
"Guinea",2010,6569,588000,245720,2.39296760540453,-14.9395272127543
"Guinea",1990,7276,142000,245720,0.577893537359596,-14.9395272127543
"Guinea",2014,6425,639582,245720,2.6028894676868,-14.9395272127543
"Guinea",2000,6929,340390,245720,1.38527592381573,-14.9395272127543
"Guinea",1996,7067.8,277950,245720,1.13116555428944,-14.9395272127543
"Guinea",2018,6269,690804,245720,2.81134624776168,-14.9395272127543
"Guinea",1994,7137.2,203500,245720,0.828178414455478,-14.9395272127543
"Guinea",2004,6785,413325,245720,1.68209750936025,-14.9395272127543
"Guinea",2008,6641,529075,245720,2.15316213576428,-14.9395272127543
"Guinea",1998,6998.4,307590,245720,1.25179065603126,-14.9395272127543
"Guinea",2012,6497,596000,245720,2.42552498779098,-14.9395272127543
"Guinea",2002,6857,362700,245720,1.47607032394595,-14.9395272127543
"Guinea",2006,6713,475486,245720,1.93507244017581,-14.9395272127543
"Guinea-Bissau",2018,1996.89,64648,28120,2.29900426742532,-11.3427034965724
"Guinea-Bissau",2002,2131.99,41200,28120,1.4651493598862,-11.3427034965724
"Guinea-Bissau",2000,2148.88,41000,28120,1.45803698435277,-11.3427034965724
"Guinea-Bissau",2014,2030.654,59856,28120,2.12859174964438,-11.3427034965724
"Guinea-Bissau",2004,2115.1,46800,28120,1.66429587482219,-11.3427034965724
"Guinea-Bissau",2016,2013.77,62069,28120,2.20729018492176,-11.3427034965724
"Guinea-Bissau",1998,2165.77,39000,28120,1.38691322901849,-11.3427034965724
"Guinea-Bissau",2008,2081.32,60470,28120,2.15042674253201,-11.3427034965724
"Guinea-Bissau",1994,2199.55,35300,28120,1.25533428165007,-11.3427034965724
"Guinea-Bissau",1996,2182.66,37100,28120,1.31934566145092,-11.3427034965724
"Guinea-Bissau",2012,2047.542,61000,28120,2.16927453769559,-11.3427034965724
"Guinea-Bissau",2006,2098.21,48600,28120,1.72830725462304,-11.3427034965724
"Guinea-Bissau",1992,2216.44,33600,28120,1.19487908961593,-11.3427034965724
"Guinea-Bissau",2010,2064.43,57750,28120,2.05369843527738,-11.3427034965724
"Guinea-Bissau",1990,2233.33,30000,28120,1.06685633001422,-11.3427034965724
"Guyana",2006,18537.574,12000,196850,0.0609601219202438,-1.00423875734795
"Guyana",2002,18555.338,10500,196850,0.0533401066802134,-1.00423875734795
"Guyana",2000,18564.22,13000,196850,0.0660401320802642,-1.00423875734795
"Guyana",1994,18586.978,19000,196850,0.0965201930403861,-1.00423875734795
"Guyana",1996,18579.392,17000,196850,0.0863601727203454,-1.00423875734795
"Guyana",2004,18546.456,12000,196850,0.0609601219202438,-1.00423875734795
"Guyana",1998,18571.806,14500,196850,0.0736601473202946,-1.00423875734795
"Guyana",2014,18473.05,12300,196850,0.0624841249682499,-1.00423875734795
"Guyana",2016,18452.156,11023,196850,0.055996951993904,-1.00423875734795
"Guyana",1992,18594.564,22000,196850,0.111760223520447,-1.00423875734795
"Guyana",2018,18433.748,10926,196850,0.055504191008382,-1.00423875734795
"Guyana",2012,18496.43,9400,196850,0.047752095504191,-1.00423875734795
"Guyana",2008,18528.692,12000,196850,0.0609601219202438,-1.00423875734795
"Guyana",1990,18602.15,15500,196850,0.078740157480315,-1.00423875734795
"Guyana",2010,18519.81,12300,196850,0.0624841249682499,-1.00423875734795
"Haiti",2012,372.168,302000,27560,10.9579100145138,-9.30220411574219
"Haiti",1990,382.92,170000,27560,6.16835994194485,-9.30220411574219
"Haiti",2018,353.52,303595,27560,11.0157837445573,-9.30220411574219
"Haiti",1992,382.466,193000,27560,7.00290275761974,-9.30220411574219
"Haiti",2010,378.38,294000,27560,10.6676342525399,-9.30220411574219
"Haiti",2008,378.834,287000,27560,10.4136429608128,-9.30220411574219
"Haiti",2006,379.288,287000,27560,10.4136429608128,-9.30220411574219
"Haiti",2016,359.74,301504,27560,10.9399129172714,-9.30220411574219
"Haiti",2014,365.956,297699,27560,10.8018505079826,-9.30220411574219
"Haiti",1998,381.104,220000,27560,7.98258345428157,-9.30220411574219
"Haiti",2002,380.196,280000,27560,10.1596516690856,-9.30220411574219
"Haiti",1994,382.012,199000,27560,7.22060957910015,-9.30220411574219
"Haiti",1996,381.558,200000,27560,7.25689404934688,-9.30220411574219
"Haiti",2004,379.742,287000,27560,10.4136429608128,-9.30220411574219
"Haiti",2000,380.65,264000,27560,9.57910014513788,-9.30220411574219
"Honduras",2012,6530.814,335744,111890,3.00066136383949,-8.99455907312479
"Honduras",2016,6442.916,347900,111890,3.1093037804987,-8.99455907312479
"Honduras",1990,6987.78,342000,111890,3.05657342032353,-8.99455907312479
"Honduras",1994,6903.976,428080,111890,3.82590043793011,-8.99455907312479
"Honduras",2014,6486.158,340100,111890,3.03959245687729,-8.99455907312479
"Honduras",2008,6616.03,443000,111890,3.95924568772902,-8.99455907312479
"Honduras",2018,6401.088,351161,111890,3.13844847618196,-8.99455907312479
"Honduras",2004,6697.15,427826,111890,3.82363035123782,-8.99455907312479
"Honduras",2010,6575.47,309904,111890,2.7697202609706,-8.99455907312479
"Honduras",1996,6862.074,400420,111890,3.57869335954956,-8.99455907312479
"Honduras",1992,6945.878,330000,111890,2.94932523013674,-8.99455907312479
"Honduras",2000,6778.27,338000,111890,3.0208240235946,-8.99455907312479
"Honduras",2006,6656.59,427000,111890,3.8162481008133,-8.99455907312479
"Honduras",2002,6737.71,355000,111890,3.17275895969256,-8.99455907312479
"Honduras",1998,6820.172,348900,111890,3.11824112968094,-8.99455907312479
"Hungary",2018,2056.134,117410,91260,1.28654394039009,13.1820938309719
"Hungary",1990,1813.9,418000,89870,4.65116279069767,13.1820938309719
"Hungary",1994,1856.808,318000,89860,3.53883819274427,13.1820938309719
"Hungary",1992,1835.354,444000,89870,4.94046956715255,13.1820938309719
"Hungary",2016,2059.258,112947,91260,1.23763971071663,13.1820938309719
"Hungary",1996,1878.262,193300,89860,2.15112397062097,13.1820938309719
"Hungary",2014,2057.934,96536,91260,1.05781284242823,13.1820938309719
"Hungary",2012,2052.162,98060,90530,1.08317684745388,13.1820938309719
"Hungary",2006,1996.302,126000,89610,1.40609306996987,13.1820938309719
"Hungary",2002,1946.214,260100,89620,2.90225396116938,13.1820938309719
"Hungary",2008,2021.346,125283,89610,1.39809173083361,13.1820938309719
"Hungary",2000,1921.17,297406,89620,3.31852265119393,13.1820938309719
"Hungary",2010,2046.39,109188,90530,1.20609742626754,13.1820938309719
"Hungary",2004,1971.258,142053,89620,1.58505913858514,13.1820938309719
"Hungary",1998,1899.716,164800,89800,1.83518930957684,13.1820938309719
"Iceland",2006,38.734,17863,100250,0.178184538653367,200.820152314001
"Iceland",1990,17.07,22684,100250,0.226274314214464,200.820152314001
"Iceland",1992,19.622,24856,100250,0.247940149625935,200.820152314001
"Iceland",2012,46.066,22251,100250,0.221955112219451,200.820152314001
"Iceland",2004,35.766,21465,100250,0.214114713216958,200.820152314001
"Iceland",2002,32.798,22700,100250,0.22643391521197,200.820152314001
"Iceland",2010,44.67,21343,100250,0.212897755610973,200.820152314001
"Iceland",2016,48.798,22606,100250,0.225496259351621,200.820152314001
"Iceland",2008,41.702,19830,100250,0.197805486284289,200.820152314001
"Iceland",2014,47.462,17658,100250,0.176139650872818,200.820152314001
"Iceland",1998,27.278,23559,100250,0.235002493765586,200.820152314001
"Iceland",2018,50.074,22807,100830,0.226192601408311,200.820152314001
"Iceland",1994,22.174,25948,100250,0.258832917705736,200.820152314001
"Iceland",2000,29.83,24252,100250,0.241915211970075,200.820152314001
"Iceland",1996,24.726,23208,100250,0.231501246882793,200.820152314001
"India",2012,70028.8,9520000,2973190,3.20194807597227,12.8593324783384
"India",2016,71094.4,8864155,2973190,2.98136176968172,12.8593324783384
"India",2014,70561.6,9330000,2973190,3.13804365008627,12.8593324783384
"India",2000,67591,9575000,2973190,3.22044672557085,12.8593324783384
"India",2004,68353,9409000,2973190,3.1646144376915,12.8593324783384
"India",2018,71627.2,8749857,2973190,2.94291888510321,12.8593324783384
"India",2010,69496,9690000,2973190,3.25912572018606,12.8593324783384
"India",1994,65399.2,10094000,2973190,3.39500670996472,12.8593324783384
"India",1998,66860.4,9805000,2973190,3.29780471480127,12.8593324783384
"India",1996,66129.8,9980000,2973190,3.35666405443312,12.8593324783384
"India",2002,67972,9350000,2973190,3.14477043175848,12.8593324783384
"India",2006,68734,9756000,2973190,3.28132409970436,12.8593324783384
"India",1992,64668.6,10208000,2973190,3.43334936549632,12.8593324783384
"India",2008,69115,9850000,2973190,3.31293997356375,12.8593324783384
"India",1990,63938,10297000,2973190,3.46328354393766,12.8593324783384
"Indonesia",2004,100631.68,1733360,1811570,0.956827503215443,-22.2799780674006
"Indonesia",2002,100955.84,1692830,1811570,0.934454644314048,-22.2799780674006
"Indonesia",2010,99659.2,1925000,1811570,1.06261419652567,-22.2799780674006
"Indonesia",2006,100307.52,1733360,1811570,0.956827503215443,-22.2799780674006
"Indonesia",2008,99983.36,1730000,1811570,0.954972758436053,-22.2799780674006
"Indonesia",2014,95954.16,2500000,1811570,1.38001843704632,-22.2799780674006
"Indonesia",1998,104733,1791851,1811570,0.989114966575953,-22.2799780674006
"Indonesia",2000,101280,1695374,1811570,0.935858951075586,-22.2799780674006
"Indonesia",1990,118545,1262781,1811570,0.697064424780715,-22.2799780674006
"Indonesia",1994,111639,1551375,1811570,0.856370441109093,-22.2799780674006
"Indonesia",1996,108186,1766919,1811570,0.975352318706978,-22.2799780674006
"Indonesia",2018,93291.08,2330439,1877519,1.24123324451044,-22.2799780674006
"Indonesia",1992,115092,1446901,1811570,0.798700022632302,-22.2799780674006
"Indonesia",2016,94448.96,2151309,1877519,1.14582542174007,-22.2799780674006
"Indonesia",2012,97806.68,2230000,1811570,1.23097644584532,-22.2799780674006
"Iraq",2018,825,92641,434128,0.213395588397892,2.61194029850746
"Iraq",1998,815.2,335000,437370,0.765941879872877,2.61194029850746
"Iraq",2002,819.4,370000,437370,0.845965658367058,2.61194029850746
"Iraq",1992,806.8,315000,437370,0.72021400644763,2.61194029850746
"Iraq",1994,809.6,355000,437370,0.811669753298123,2.61194029850746
"Iraq",1996,812.4,263080,437370,0.601504447035691,2.61194029850746
"Iraq",2014,825,220211,434128,0.507249014115652,2.61194029850746
"Iraq",2008,823.6,203791,437370,0.465946452660219,2.61194029850746
"Iraq",2016,825,115675,434128,0.266453672649541,2.61194029850746
"Iraq",2000,818,340000,437370,0.777373848229188,2.61194029850746
"Iraq",2006,822.2,192000,437370,0.438987584882365,2.61194029850746
"Iraq",2004,820.8,243360,437370,0.556416763838398,2.61194029850746
"Iraq",1990,804,384000,437370,0.87797516976473,2.61194029850746
"Iraq",2010,825,236780,434320,0.545174065205378,2.61194029850746
"Iraq",2012,825,238400,434320,0.548904033892061,2.61194029850746
"Ireland",2008,702.376,1664956,68890,24.1683263173175,69.4003985789793
"Ireland",2000,630.36,1885700,68890,27.3726230222093,69.4003985789793
"Ireland",2004,666.368,1814712,68890,26.3421686746988,69.4003985789793
"Ireland",2006,684.372,1773600,68890,25.7453912033677,69.4003985789793
"Ireland",2010,720.38,1716600,68890,24.9179851937872,69.4003985789793
"Ireland",1994,529.128,1436000,68890,20.8448250834664,69.4003985789793
"Ireland",2018,771.08,1896040,68890,27.5227173755262,69.4003985789793
"Ireland",1992,495.384,1717000,68890,24.9237915517492,69.4003985789793
"Ireland",1990,461.64,1579000,68890,22.9205980548701,69.4003985789793
"Ireland",2016,760.14,1744200,68890,25.318623893163,69.4003985789793
"Ireland",2002,648.364,1781700,68890,25.8629699520975,69.4003985789793
"Ireland",1998,596.616,1922000,68890,27.8995500072579,69.4003985789793
"Ireland",2014,747.812,1748700,68890,25.3839454202352,69.4003985789793
"Ireland",2012,734.096,1483800,68890,21.5386848599216,69.4003985789793
"Ireland",1996,562.872,1649800,68890,23.9483234141385,69.4003985789793
"Israel",1992,136.2,105000,21640,4.85212569316081,6.06060606060606
"Israel",1990,132,110000,21640,5.08317929759704,6.06060606060606
"Israel",2014,162.8,379232,21640,17.524584103512,6.06060606060606
"Israel",2008,153.8,333000,21640,15.3881700554529,6.06060606060606
"Israel",2012,158.4,334000,21640,15.4343807763401,6.06060606060606
"Israel",2010,154,309000,21640,14.279112754159,6.06060606060606
"Israel",1996,144.6,126000,21640,5.82255083179298,6.06060606060606
"Israel",2000,153,182000,21640,8.41035120147874,6.06060606060606
"Israel",2006,153.6,309000,21640,14.279112754159,6.06060606060606
"Israel",2018,150,438324,21640,20.2552680221811,6.06060606060606
"Israel",2002,153.2,227400,21640,10.5083179297597,6.06060606060606
"Israel",1998,148.8,125000,21640,5.77634011090573,6.06060606060606
"Israel",2016,160,403944,21640,18.6665434380776,6.06060606060606
"Israel",1994,140.4,117000,21640,5.40665434380776,6.06060606060606
"Israel",2004,153.4,237000,21640,10.9519408502773,6.06060606060606
"Italy",2010,9028.04,3830530,294140,13.0228122662678,26.0401198985474
"Italy",1990,7589.75,4881515,294110,16.597582537146,26.0401198985474
"Italy",1992,7745.65,5064730,294110,17.2205297337731,26.0401198985474
"Italy",1998,8213.35,4408368,294110,14.9888409098637,26.0401198985474
"Italy",2016,9350.89,2750692,294140,9.35164207520229,26.0401198985474
"Italy",2014,9243.272,2511789,294140,8.53943360304617,26.0401198985474
"Italy",2012,9135.656,3409984,294140,11.5930645270959,26.0401198985474
"Italy",1994,7901.55,4752800,294110,16.1599401584441,26.0401198985474
"Italy",1996,8057.45,4629000,294110,15.7390092142396,26.0401198985474
"Italy",2002,8501.008,4332000,294110,14.7291829587569,26.0401198985474
"Italy",2008,8896.282,3822943,294140,12.9970184265996,26.0401198985474
"Italy",2018,9458.51,2768190,297730,9.2976522352467,26.0401198985474
"Italy",2006,8764.524,4045189,294140,13.7525974025974,26.0401198985474
"Italy",2000,8369.25,4425605,294110,15.0474482336541,26.0401198985474
"Italy",2004,8632.766,4197270,294140,14.2696335078534,26.0401198985474
"Jamaica",2014,573.658,22455,10830,2.07340720221607,14.5046807857581
"Jamaica",1994,521.168,72717,10830,6.71440443213296,14.5046807857581
"Jamaica",1998,521.056,63321,10830,5.84681440443213,14.5046807857581
"Jamaica",2000,521,60302,10830,5.56805170821791,14.5046807857581
"Jamaica",1996,521.112,68789,10830,6.3517082179132,14.5046807857581
"Jamaica",1990,521.28,68461,10830,6.32142197599261,14.5046807857581
"Jamaica",1992,521.224,80007,10830,7.38753462603878,14.5046807857581
"Jamaica",2010,558.45,20404,10830,1.88402585410896,14.5046807857581
"Jamaica",2018,589.118,25397,10830,2.34506001846722,14.5046807857581
"Jamaica",2016,581.346,27563,10830,2.54506001846722,14.5046807857581
"Jamaica",2006,543.47,28451,10830,2.62705447830102,14.5046807857581
"Jamaica",2008,550.96,22053,10830,2.03628808864266,14.5046807857581
"Jamaica",2004,535.98,52379,10830,4.83647276084949,14.5046807857581
"Jamaica",2012,566.054,21495,10830,1.98476454293629,14.5046807857581
"Jamaica",2002,528.49,63520,10830,5.865189289012,14.5046807857581
"Japan",2008,24948,1237578,364500,3.39527572016461,-0.0601202404809619
"Japan",1992,24935.2,1491004,364600,4.08942402633023,-0.0601202404809619
"Japan",1990,24950,1390818,364600,3.81464070213933,-0.0601202404809619
"Japan",1994,24920.4,1536000,364600,4.2128359846407,-0.0601202404809619
"Japan",2014,24948.4,1156602,364500,3.17311934156379,-0.0601202404809619
"Japan",2010,24966,1218663,364500,3.34338271604938,-0.0601202404809619
"Japan",2012,24957.2,1199510,364500,3.29083676268861,-0.0601202404809619
"Japan",2006,24930,1216289,364500,3.33686968449931,-0.0601202404809619
"Japan",2004,24912,1253055,364500,3.4377366255144,-0.0601202404809619
"Japan",1996,24905.6,1389000,364500,3.81069958847737,-0.0601202404809619
"Japan",2016,24942.2,1051332,364500,2.88431275720165,-0.0601202404809619
"Japan",2018,24938.6,1056302,364500,2.89794787379973,-0.0601202404809619
"Japan",2002,24894,1238096,364500,3.39669684499314,-0.0601202404809619
"Japan",2000,24876,1280560,364500,3.51319615912209,-0.0601202404809619
"Japan",1998,24890.8,1320881,364500,3.62381618655693,-0.0601202404809619
"Jordan",2018,97.5,117343,88780,1.32172786663663,0
"Jordan",2006,97.5,67467,88240,0.764585222121487,0
"Jordan",2008,97.5,95000,88240,1.0766092475068,0
"Jordan",2016,97.5,123000,88780,1.38544717278666,0
"Jordan",2002,97.5,55850,88240,0.632932910244787,0
"Jordan",2000,97.5,40200,88240,0.455575702629193,0
"Jordan",1998,97.5,27600,88240,0.312783318223028,0
"Jordan",2014,97.5,98200,88780,1.10610497859878,0
"Jordan",1996,97.5,24700,88240,0.279918404351768,0
"Jordan",1994,97.5,32000,88240,0.362647325475975,0
"Jordan",2004,97.5,83540,88240,0.946736174070716,0
"Jordan",2010,97.5,61500,88780,0.692723586393332,0
"Jordan",1992,97.5,28000,88240,0.317316409791478,0
"Jordan",2012,97.5,98000,88780,1.10385221896824,0
"Jordan",1990,97.5,27000,88240,0.305983680870354,0
"Kenya",1998,3940.66,2450000,569140,4.30474048564501,-6.41304742208192
"Kenya",2004,3823.25,1641000,569140,2.8832976069157,-6.41304742208192
"Kenya",2002,3892.22,1854000,569140,3.25754647362688,-6.41304742208192
"Kenya",2018,3575.618,2781739,569140,4.88761816073374,-6.41304742208192
"Kenya",1996,3920.13,1950000,569140,3.42622201918684,-6.41304742208192
"Kenya",2000,3961.19,2870000,569140,5.04269599746987,-6.41304742208192
"Kenya",2008,3685.31,1891900,569140,3.3241381733844,-6.41304742208192
"Kenya",1992,3879.07,1770000,569140,3.1099553712619,-6.41304742208192
"Kenya",2016,3540.146,2460200,569140,4.32266226236075,-6.41304742208192
"Kenya",2006,3754.28,1911000,569140,3.35769757880311,-6.41304742208192
"Kenya",1990,3858.54,1878000,569140,3.29971536001687,-6.41304742208192
"Kenya",2014,3541.196,2076713,569140,3.64886144006747,-6.41304742208192
"Kenya",1994,3899.6,1900000,569140,3.33837017254103,-6.41304742208192
"Kenya",2010,3616.34,1923500,569140,3.37966054046456,-6.41304742208192
"Kenya",2012,3578.768,2194200,569140,3.85529043820501,-6.41304742208192
"Kuwait",2012,6.25,5470,17820,0.30695847362514,81.1594202898551
"Kuwait",2010,6.25,7229,17820,0.405667789001122,81.1594202898551
"Kuwait",2006,5.69,4754,17820,0.266778900112233,81.1594202898551
"Kuwait",2014,6.25,6500,17820,0.364758698092031,81.1594202898551
"Kuwait",1994,4.01,2852,17820,0.160044893378227,81.1594202898551
"Kuwait",2002,5.13,3263,17820,0.1831088664422,81.1594202898551
"Kuwait",2004,5.41,2377,17820,0.133389450056117,81.1594202898551
"Kuwait",2000,4.85,3607,17820,0.202413019079686,81.1594202898551
"Kuwait",2016,6.25,5300,17820,0.297418630751964,81.1594202898551
"Kuwait",1996,4.29,3496,17820,0.19618406285073,81.1594202898551
"Kuwait",2008,5.97,5483,17820,0.307687991021324,81.1594202898551
"Kuwait",1990,3.45,8500,17820,0.47699214365881,81.1594202898551
"Kuwait",2018,6.25,5979,17820,0.335521885521885,81.1594202898551
"Kuwait",1992,3.73,800,17820,0.0448933782267116,81.1594202898551
"Kuwait",1998,4.57,2667,17820,0.1496632996633,81.1594202898551
"Lebanon",2002,138.014,260000,10230,25.4154447702835,2.59842519685041
"Lebanon",2004,137.848,251700,10230,24.6041055718475,2.59842519685041
"Lebanon",1992,139.396,206000,10230,20.1368523949169,2.59842519685041
"Lebanon",2018,142.13,231759,10230,22.6548387096774,2.59842519685041
"Lebanon",1994,139.092,180000,10230,17.5953079178886,2.59842519685041
"Lebanon",2000,138.18,288000,10230,28.1524926686217,2.59842519685041
"Lebanon",1990,139.7,71000,10230,6.94037145650049,2.59842519685041
"Lebanon",1996,138.788,160000,10230,15.6402737047898,2.59842519685041
"Lebanon",1998,138.484,153800,10230,15.0342130987292,2.59842519685041
"Lebanon",2006,137.682,247350,10230,24.1788856304985,2.59842519685041
"Lebanon",2016,140.93,203270,10230,19.8699902248289,2.59842519685041
"Lebanon",2014,139.734,217000,10230,21.2121212121212,2.59842519685041
"Lebanon",2012,138.542,206174,10230,20.1538611925709,2.59842519685041
"Lebanon",2008,137.516,222000,10230,21.7008797653959,2.59842519685041
"Lebanon",2010,137.35,301420,10230,29.4643206256109,2.59842519685041
"Lesotho",2002,34.52,77500,30360,2.55270092226614,0
"Lesotho",2000,34.52,78000,30360,2.56916996047431,0
"Lesotho",2016,34.52,57363,30360,1.88942687747036,0
"Lesotho",2004,34.52,78000,30360,2.56916996047431,0
"Lesotho",2014,34.52,77007,30360,2.53646245059289,0
"Lesotho",2018,34.52,54774,30360,1.80415019762846,0
"Lesotho",2012,34.52,84000,30360,2.76679841897233,0
"Lesotho",1992,34.52,84000,30360,2.76679841897233,0
"Lesotho",2006,34.52,78000,30360,2.56916996047431,0
"Lesotho",1996,34.52,65000,30360,2.14097496706192,0
"Lesotho",1998,34.52,65000,30360,2.14097496706192,0
"Lesotho",1990,34.52,63000,30360,2.07509881422925,0
"Lesotho",1994,34.52,75000,30360,2.4703557312253,0
"Lesotho",2008,34.52,80000,30360,2.63504611330698,0
"Lesotho",2010,34.52,82000,30360,2.70092226613966,0
"Liberia",2002,8162.12,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",2014,7799,9296,96320,0.0965116279069767,-10.6483805734501
"Liberia",2018,7677.96,9512,96320,0.0987541528239203,-10.6483805734501
"Liberia",2010,7920.04,8800,96320,0.0913621262458472,-10.6483805734501
"Liberia",2016,7738.48,9253,96320,0.0960651993355482,-10.6483805734501
"Liberia",2012,7859.52,9100,96320,0.0944767441860465,-10.6483805734501
"Liberia",1992,8464.72,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",2008,7980.56,8450,96320,0.0877284053156146,-10.6483805734501
"Liberia",1990,8525.24,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",2000,8222.64,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",2004,8101.6,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",1998,8283.16,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",1996,8343.68,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",1994,8404.2,8000,96320,0.0830564784053156,-10.6483805734501
"Liberia",2006,8041.08,8150,96320,0.0846137873754153,-10.6483805734501
"Libya",2000,217,46000,1759540,0.0261431965172716,0
"Libya",1996,217,86000,1759540,0.0488764108801164,0
"Libya",2014,217,38719,1759540,0.0220051831728747,0
"Libya",1998,217,97778,1759540,0.0555702058492561,0
"Libya",1992,217,133000,1759540,0.0755879377564591,0
"Libya",2018,217,32760,1759540,0.0186185025631699,0
"Libya",1994,217,105000,1759540,0.0596746877024677,0
"Libya",2004,217,40000,1759540,0.0227332143628448,0
"Libya",2002,217,37000,1759540,0.0210282232856315,0
"Libya",2016,217,36234,1759540,0.020592882230583,0
"Libya",2012,217,44500,1759540,0.0252907009786649,0
"Libya",1990,217,120000,1759540,0.0681996430885345,0
"Libya",2010,217,67000,1759540,0.0380781340577651,0
"Libya",2008,217,80000,1759540,0.0454664287256897,0
"Libya",2006,217,48000,1759540,0.0272798572354138,0
"Madagascar",2000,13030.67,1160000,581540,1.99470371771503,-9.22806159149083
"Madagascar",2018,12456.242,1304889,581800,2.2428480577518,-9.22806159149083
"Madagascar",2014,12509.108,1351000,581800,2.32210381574424,-9.22806159149083
"Madagascar",2002,12936.932,875000,581540,1.50462564913849,-9.22806159149083
"Madagascar",1994,13428.338,1140000,581540,1.96031227430615,-9.22806159149083
"Madagascar",2016,12482.674,1293644,581800,2.22352011000344,-9.22806159149083
"Madagascar",1998,13163.226,1160000,581540,1.99470371771503,-9.22806159149083
"Madagascar",2004,12843.194,900000,581540,1.54761495339959,-9.22806159149083
"Madagascar",1996,13295.782,1150000,581540,1.97750799601059,-9.22806159149083
"Madagascar",1990,13693.45,1120000,581540,1.92592083089727,-9.22806159149083
"Madagascar",2012,12535.544,1350000,581795,2.32040495363487,-9.22806159149083
"Madagascar",2008,12655.718,1180000,581540,2.02909516112391,-9.22806159149083
"Madagascar",1992,13560.894,1130000,581540,1.94311655260171,-9.22806159149083
"Madagascar",2010,12561.98,1250000,581540,2.14946521305499,-9.22806159149083
"Madagascar",2006,12749.456,1053000,581540,1.81070949547753,-9.22806159149083
"Malawi",2010,2661.7,294215,94280,3.12065125159101,-35.9825227746523
"Malawi",1992,3417.7,86110,94280,0.913343232923208,-35.9825227746523
"Malawi",2008,2745.7,244418,94280,2.59246924056003,-35.9825227746523
"Malawi",1990,3501.7,83450,94280,0.885129401781926,-35.9825227746523
"Malawi",2018,2325.7,451998,94280,4.79420873992363,-35.9825227746523
"Malawi",2006,2829.7,218435,94280,2.31687526516759,-35.9825227746523
"Malawi",1996,3249.7,110000,94280,1.16673737802291,-35.9825227746523
"Malawi",2002,2997.7,202457,94280,2.14740135765804,-35.9825227746523
"Malawi",2016,2409.7,382211,94280,4.05399872719559,-35.9825227746523
"Malawi",1994,3333.7,75000,94280,0.795502757742893,-35.9825227746523
"Malawi",2000,3081.7,85000,94280,0.901569792108613,-35.9825227746523
"Malawi",2014,2493.7,359776,94280,3.8160373355961,-35.9825227746523
"Malawi",1998,3165.7,71000,94280,0.753075943996606,-35.9825227746523
"Malawi",2004,2913.7,204970,94280,2.17405600339415,-35.9825227746523
"Malawi",2012,2577.7,323044,94280,3.42643190496394,-35.9825227746523
"Malaysia",2008,19096.39,96381,328550,0.293352609952823,-7.29665106579043
"Malaysia",2010,18947.65,106689,328550,0.324726830010653,-7.29665106579043
"Malaysia",2018,19254.112,105706,328550,0.321734895754071,-7.29665106579043
"Malaysia",1990,20618.5,98000,328550,0.298280322629737,-7.29665106579043
"Malaysia",1992,20433.07,75861,328550,0.23089636280627,-7.29665106579043
"Malaysia",2006,19245.13,111575,328550,0.339598234667478,-7.29665106579043
"Malaysia",2016,19394.184,131267,328550,0.399534317455486,-7.29665106579043
